film_id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,platform
ts52922,Leah Remini: Scientology and the Aftermath,SHOW,"Leah Remini, along with high level former Scientology executives and Church members, explores individual accounts from ex-Church members and their families through meetings and interviews with Leah. Each episode features stories from former members whose lives have been affected by the Church's harmful practices, even well after they left the organization.",2016,TV-14,46,"['documentation', 'history']",['US'],3.0,tt6244192,9.0,5890.0,6.44,8.2,Netflix
ts18010,Bloodline,SHOW,"A dramatic thriller that explores the demons lurking beneath the surface of a contemporary American family. The Rayburns are hard-working pillars of their Florida Keys community. But when the black sheep son comes home for the 45th anniversary of his parents' hotel, he threatens to expose the Rayburns' dark secrets and shameful past, pushing his siblings to the limits of family loyalty.",2015,TV-MA,57,"['drama', 'thriller']",['US'],3.0,tt3520702,7.9,51422.0,17.338,7.3,Netflix
ts36129,Crazy Ex-Girlfriend,SHOW,"Rebecca Bunch is a successful, driven, and possibly crazy young woman who impulsively gives up everything - her partnership at a prestigious law firm and her upscale apartment in Manhattan - in a desperate attempt to find love and happiness in that exotic hotbed of romance and adventure: suburban West Covina, California.",2015,TV-14,42,['comedy'],['US'],4.0,tt4094300,7.8,20028.0,19.268,6.9,Netflix
ts36631,Narcos,SHOW,A gritty chronicle of the war against Colombia's infamously violent and powerful drug cartels.,2015,TV-MA,52,"['drama', 'thriller', 'crime']",['US'],3.0,tt2707408,8.8,410463.0,75.495,7.973,Netflix
ts36550,DC's Legends of Tomorrow,SHOW,"When heroes alone are not enough ... the world needs legends. Having seen the future, one he will desperately try to prevent from happening, time-traveling rogue Rip Hunter is tasked with assembling a disparate group of both heroes and villains to confront an unstoppable threat — one in which not only is the planet at stake, but all of time itself. Can this ragtag team defeat an immortal threat unlike anything they have ever known?",2016,TV-14,42,"['drama', 'action', 'scifi']",['US'],7.0,tt4532368,6.8,101178.0,63.898,7.4,Netflix
ts70529,Norsemen,SHOW,"Norsemen is an epic and humorous drama series set in the Viking Age. The residents of an 8th-century Viking village experience political rivalry, social change and innovations that upend their culture and way of life.",2016,TV-MA,31,"['comedy', 'drama', 'history']",['NO'],3.0,tt5905354,7.7,18456.0,30.431,7.0,Netflix
ts41975,Shooter,SHOW,Bob Lee Swagger is an expert marksman living in exile who is coaxed back into action after learning of a plot to kill the president.,2016,TV-14,41,"['action', 'war', 'drama']",['US'],3.0,tt4181172,7.5,36165.0,45.055,7.1,Netflix
ts38734,Marcella,SHOW,"Marcella is shocked to the core of her being when her husband Jason leaves her unexpectedly, confessing he no longer loves her. Heartbroken, Marcella returns to the Met’s Murder Squad. Ten years ago Marcella gave up her fast-tracked police career to marry and devote her life to her family. With the abrupt end to her marriage and isolated from her 13 year old daughter and 10 year old son, Marcella throws herself into work to stop herself from falling apart.",2016,TV-MA,45,"['crime', 'drama', 'european']",['GB'],3.0,tt5269594,7.4,30969.0,25.841,7.1,Netflix
ts36015,Into the Badlands,SHOW,"In a land controlled by feudal barons, a great warrior and a young boy embark on a journey across a dangerous land to find enlightenment. 

A genre-bending martial arts series very loosely based on the classic Chinese tale Journey to the West.",2015,TV-14,43,"['action', 'drama']",['US'],3.0,tt3865236,7.9,46030.0,22.624,7.6,Netflix
tm120609,"Hail, Caesar!",MOVIE,"When a Hollywood star mysteriously disappears in the middle of filming, the studio sends their fixer to get him back.",2016,PG-13,106,"['comedy', 'drama', 'music']",['US'],-1.0,tt0475290,6.3,133837.0,11.125,5.9,Netflix
ts35554,Scream: The TV Series,SHOW,"What starts as a YouTube video going viral, soon leads to problems for the teenagers of Lakewood and serves as the catalyst for a murder that opens up a window to the town's troubled past. Everyone has secrets. Everyone tells lies. Everyone is fair game.",2015,TV-14,43,"['thriller', 'drama', 'crime', 'horror', 'comedy']",['US'],3.0,tt3921180,7.1,40676.0,38.018,6.9,Netflix
ts21981,iZombie,SHOW,"A medical student who becomes a zombie joins a Coroner's Office in order to gain access to the brains she must reluctantly eat so that she can maintain her humanity. But every brain she eats, she also inherits their memories and must now solve their deaths with help from the Medical examiner and a police detective.",2015,TV-14,42,"['crime', 'scifi', 'drama', 'comedy', 'horror']",['US'],5.0,tt3501584,7.8,67213.0,45.203,7.792,Netflix
tm137693,Crimson Peak,MOVIE,"In the aftermath of a family tragedy, an aspiring author is torn between love for her childhood friend and the temptation of a mysterious outsider. Trying to escape the ghosts of her past, she is swept away to a house that breathes, bleeds… and remembers.",2015,R,119,"['horror', 'thriller', 'romance', 'fantasy', 'drama']",['US'],-1.0,tt2554274,6.5,146073.0,27.654,6.64,Netflix
ts35563,Supergirl,SHOW,"Twenty-four-year-old Kara Zor-El, who was taken in by the Danvers family when she was 13 after being sent away from Krypton, must learn to embrace her powers after previously hiding them. The Danvers teach her to be careful with her powers, until she has to reveal them during an unexpected disaster, setting her on her journey of heroism.",2015,TV-14,42,"['scifi', 'action', 'drama']",['US'],6.0,tt4016454,6.2,122911.0,91.102,7.3,Netflix
ts21869,Sense8,SHOW,"One gunshot, one death, one moment out of time that irrevocably links eight minds in disparate parts of the world, putting them in each other's lives, each other's secrets, and in terrible danger. Ordinary people suddenly reborn as ""Sensates.""",2015,TV-MA,62,"['scifi', 'drama', 'thriller']",['US'],2.0,tt2431438,8.2,152865.0,34.974,7.8,Netflix
tm137002,Bāhubali: The Beginning,MOVIE,"The young Shivudu is left as a foundling in a small village by his mother. By the time he’s grown up, it has become apparent that he possesses exceptional gifts. He meets the beautiful warrior princess Avanthika and learns that her queen has been held captive for the last 25 years. Shividu sets off to rescue her, discovering his own origins in the process.",2015,unknown,158,"['action', 'drama', 'fantasy']",['IN'],-1.0,tt2631186,8.0,120110.0,57.23,7.6,Netflix
ts47714,Kim's Convenience,SHOW,"The funny, heartfelt story of The Kims, a Korean-Canadian family, running a convenience store in downtown Toronto. Mr. and Mrs. Kim ('Appa' and 'Umma') immigrated to Toronto in the '80s to set up shop near Regent Park and had two kids, Jung and Janet who are now young adults. However, when Jung was 16, he and Appa had a major falling out involving a physical fight, stolen money and Jung leaving home. Father and son have been estranged since.",2016,TV-14,22,['comedy'],['CA'],5.0,tt5912064,8.2,17706.0,17.034,7.8,Netflix
tm206698,Ouija: Origin of Evil,MOVIE,"In 1965 Los Angeles, a widowed mother and her two daughters add a new stunt to bolster their séance scam business and unwittingly invite authentic evil into their home. When the youngest daughter is overtaken by the merciless spirit, this small family confronts unthinkable fears to save her and send her possessor back to the other side.",2016,PG-13,99,"['drama', 'horror', 'thriller']",['US'],-1.0,tt4361050,5.3,6.0,44.508,6.1,Netflix
ts38710,Wynonna Earp,SHOW,Wyatt Earp's great granddaughter Wynonna battles demons and other creatures with her unique abilities and a posse of dysfunctional allies - the only thing that can bring the paranormal to justice.,2016,TV-14,43,"['western', 'action', 'scifi', 'thriller', 'drama', 'fantasy']","['CA', 'US']",4.0,tt4878326,7.3,22565.0,30.342,8.0,Netflix
ts21885,Unbreakable Kimmy Schmidt,SHOW,"When a woman is rescued from a doomsday cult and lands in New York City, she must navigate a world she didn’t think even existed anymore.",2015,TV-14,30,"['comedy', 'drama']",['US'],4.0,tt3339966,7.6,71266.0,25.634,7.2,Netflix
tm139841,Sinister 2,MOVIE,A young mother and her twin sons move into a rural house that's marked for death.,2015,R,97,"['horror', 'thriller']","['US', 'CA', 'GB']",-1.0,tt2752772,5.3,54305.0,34.866,5.8,Netflix
tm233377,The Edge of Seventeen,MOVIE,"Two high school girls are best friends until one dates the other's older brother, who is totally his sister's nemesis.",2016,R,105,"['drama', 'comedy']",['US'],-1.0,tt1878870,7.3,124099.0,31.226,7.2,Netflix
ts35253,Dark Matter,SHOW,"The six-person crew of a derelict spaceship awakens from stasis in the farthest reaches of space. Their memories wiped clean, they have no recollection of who they are or how they got on board. The only clue to their identities is a cargo bay full of weaponry and a destination: a remote mining colony that is about to become a war zone. With no idea whose side they are on, they face a deadly decision. Will these amnesiacs turn their backs on history, or will their pasts catch up with them?",2015,TV-14,43,"['scifi', 'thriller', 'drama', 'action']",['CA'],3.0,tt4159076,7.5,42177.0,19.743,6.7,Netflix
tm143984,London Has Fallen,MOVIE,"In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",2016,R,99,"['action', 'thriller', 'drama', 'crime']","['GB', 'US', 'BG']",-1.0,tt3300542,5.9,157409.0,47.627,6.145,Netflix
ts41289,Flowers,SHOW,Dark comedy about the eccentric members of the Flowers family. Maurice and Deborah are barely together but yet to divorce. They live with Maurice's batty mother and their maladjusted twin children.,2016,TV-14,25,"['comedy', 'drama', 'european']",['GB'],2.0,tt5619658,8.1,5650.0,4.476,7.4,Netflix
tm233425,A Silent Voice: The Movie,MOVIE,"Shouya Ishida starts bullying the new girl in class, Shouko Nishimiya, because she is deaf. But as the teasing continues, the rest of the class starts to turn on Shouya for his lack of compassion. When they leave elementary school, Shouko and Shouya do not speak to each other again... until an older, wiser Shouya, tormented by his past behaviour, decides he must see Shouko once more. He wants to atone for his sins, but is it already too late...?",2016,PG-13,130,"['animation', 'drama', 'romance', 'family']",['JP'],-1.0,tt5323662,8.1,77667.0,162.66,8.409,Netflix
