person_id,name
45075,Charles Halton
34555,Henry Victor
61638,Maude Eburne
47763,Halliwell Hobbes
74322,Miles Mander
575291,Paul Barrett
299510,Sven Hugo Borg
697267,Peter Caldwell
27242,Alec Craig
25065,Leslie Denison
109673,James Finlayson
39507,John Kellogg
155297,Adolf E. Licho
22472,Wilbur Mack
214163,John Meredith
153455,Maurice Murphy
571817,Richard Neill
28659,Frank Reicher
152035,Otto Reichow
137711,Gene Rizzi
22473,John Roy
551115,Stephen Soldi
27332,Count Stefenelli
74257,Roland Varno
155295,Ernö Verebes
47791,Dorothy Vernon
153303,Armand 'Curly' Wright
45706,Ernst Lubitsch
151440,Víctor Urruchúa
570804,Carlos Villatoro
570403,Magda Haller
578539,Beltrán de Heredia
134235,Emma Roldán
578620,Alberto Miquel
137964,Manuel Noriega
1799440,Manuel Bernaldez
1799220,José Cortés
1799476,Hugo Taboada
1799363,Sofía Haller
133988,Juan Bustillo Oro
73862,June Duprez
105780,John Justin
55259,Rex Ingram
105781,Morton Selten
105782,Mary Morris
568934,Bruce Winston
105784,Adelaide Hall
105785,Roy Emerton
105786,Allan Jeayes
105787,Frederick Burtwell
105788,Joseph Cozier
572217,Toni Gable
47771,Robert Greig
105790,Henry Hallett
105789,Miki Hood
36390,Glynis Johns
105791,Alexander Laine
105792,Cleo Laine
105793,Sylvia Laine
105794,Spoli Mills
4447,Leslie Phillips
598819,John Salew
105798,Mark Stone
105799,Frank Tickle
105801,Otto Wallen
105800,Ben Williams
105803,Tim Whelan
105802,Ludwig Berger
70955,Sylvia Sidney
73005,Oskar Homolka
116461,Desmond Tester
51912,John Loder
116462,Joyce Barbour
116465,William Dewhurst
129286,Clare Greet
65185,Aubrey Mather
61987,Charles Hawtrey
50931,Peter Bull
31393,Laurence Olivier
36595,Alan Mowbray
51913,Sara Allgood
66907,Gladys Cooper
36494,Henry Wilcoxon
34500,Heather Angel
74321,Gilbert Emery
74323,Ronald Sinclair
36502,Luis Alberni
74324,Norma Drury
74325,Juliette Compton
74326,Guy Kingsford
50370,Leonard Carey
37133,George Davis
103790,Payne B. Johnson
72302,Alexander Korda
23984,James Mason
72946,Ann Todd
21121,Herbert Lom
118893,Hugh McDermott
566448,Yvonne Owen
155550,David Horne
134111,Manning Whiley
150925,John Slater
132359,Compton Bennett
152603,Sylvia Bataille
71635,Jane Marken
576182,Georges D'Arnoux
153820,Jacques Brunius
137645,André Gabriello
71655,Paul Temps
214179,Gabrielle Fontan
74720,Jean Renoir
94807,Marguerite Renoir
75815,Jacques Becker
287709,Pierre Lestringuez
442787,Georges Bataille
426767,Henri Cartier-Bresson
747168,Alain Renoir
21765,Stanley Blystone
21768,Cecil Reynolds
21769,Mira McKinney
21770,Murdock MacQuarrie
21771,Wilfred Lucas
60957,Edward LeSaint
83140,Sammy Stein
21772,Juana Sutton
21773,Ted Oliver
21775,Norman Ainsley
21776,Bobby Barber
21774,Gloria DeHaven
21781,Lloyd Ingraham
21777,Jack Low
21782,Bruce Mitchell
21785,Frank Moran
21786,James C. Morton
21788,J. C. Nugent
2100312,Manuel
585974,Tom Terriss
73508,Aldo Fabrizi
73509,Anna Magnani
73511,Marcello Pagliero
73510,Francesco Grandjacquet
73512,Harry Feist
73513,Maria Michi
73514,Vito Annichiarico
73515,Ákos Tolnay
73516,Joop van Hulzen
73517,Carla Rovere
73518,Giovanna Galletti
73520,Eduardo Passarelli
73521,Carlo Sindici
73522,Turi Pandolfini
73523,Amalia Pellegrini
73524,Alberto Tavazzi
71801,Roberto Rossellini
71742,Ivor Novello
71738,Marie Ault
71739,Arthur Chesney
71740,June Tripp
71741,Malcolm Keen
575732,Eve Gray
34195,Alma Reville
22451,Charles Laughton
151425,Franklin Dyall
154316,Laurence Hanray
103850,William Austin
25063,Claud Allister
598672,Gibb McLaughlin
154453,Sam Livesey
151228,Merle Oberon
65703,Wendy Barrie
22452,Elsa Lanchester
138132,Binnie Barnes
576860,Lady Tree
154246,Frederick Culley
154452,Mark Daly
564943,Toni Edgar-Bruce
134114,Annie Esmond
1089159,William Heughan
90632,Arthur Howard
134116,Judy Kelly
138245,Wally Patch
11110,Terry-Thomas
51203,Joan Blondell
88770,Aline MacMahon
152105,Ruby Keeler
99225,Dick Powell
95207,Warren William
27177,Guy Kibbee
164747,Ned Sparks
47490,Billy Barty
134304,Busby Berkeley
153954,Virginia Dabney
61124,Bill Elliott
51744,Ferdinand Gottschalk
57837,Theresa Harris
5900,Sterling Holloway
27187,Charles Lane
578974,Etta Moten
578964,Jayne Shadduck
578966,Bee Stevens
578967,Anita Thomson
27203,Fred 'Snowflake' Toones
579109,Dorothy Coonan Wellman
92015,Jane Wyman
576346,Tammany Young
138323,Joan Barclay
579617,Patricia Douglas
35531,Mervyn LeRoy
59978,June Allyson
35449,Peter Lawford
23694,Elizabeth Taylor
51935,Janet Leigh
34512,Rossano Brazzi
45074,Lucile Watson
42886,C. Aubrey Smith
66128,Elizabeth Patterson
74938,Richard Wyler
65700,Connie Gilchrist
1060,Ellen Corby
56744,Dorothy Abbott
49067,Will Wright
72261,Celia Johnson
20027,Trevor Howard
70452,Stanley Holloway
72262,Joyce Carey
72263,Cyril Raymond
72265,Marjorie Mars
72266,Margaret Barton
777744,Wilfred Babbage
28439,Alfie Bass
11839,Sydney Bromley
34508,Noël Coward
1120534,Nuna Davey
34513,Irene Handl
72269,Dennis Harkin
1307839,Edward Hodge
1325882,Frederick Kelsey
36760,Jack May
72270,Avis Scott
29992,Fredric March
50959,Veronica Lake
93739,Robert Benchley
62665,Susan Hayward
44210,Cecil Kellaway
29629,Robert Warwick
34175,Charles Bates
122149,Marie Blake
138196,Aldrich Bowker
27220,Al Bridge
391941,Ann Carter
152098,Gordon De Main
57839,Mary Field
67501,Florence Gill
34185,Eily Malyon
27308,Charles R. Moore
570748,Viola Moore
27572,Emory Parnell
573121,Helen St. Rayner
27306,James Millican
73866,René Clair
36587,Robert Newton
34454,Cyril Cusack
182361,F.J. McCormick
199930,Kathleen Ryan
62161,William Hartnell
129399,Fay Compton
199931,W.G. Fay
64887,Denis O'Dea
134301,Maureen Delaney
199932,Elwyn Brook-Jones
79931,Robert Beatty
13724,Dan O'Herlihy
155060,Kitty Kirwan
199933,Beryl Measor
199934,Roy Irving
214024,Joseph Tomelty
152830,Arthur Hambling
774834,Ann Clery
1902569,Maura Milligan
1902461,Maureen Cusack
2011,Eddie Byrne
91372,Wilfrid Brambell
62162,Dora Bryan
1902679,Steve Donahue
536038,Harry Hutchinson
11651,Geoffrey Keen
1902723,Maurice Millard
28606,Noel Purcell
51658,Guy Rolfe
63200,Albert Sharpe
154264,Robert Brooks Turner
20042,Carol Reed
200222,Fernande Albeny
730308,May de Lavergne
153355,Eric Campbell
584876,Tom Harrington
182766,Janet Sully
182767,Loyal Underwood
155990,Frank J. Coleman
32244,Jean Marais
28104,François Périer
71631,María Casares
182470,Marie Déa
150842,Henri Crémieux
74719,Juliette Gréco
133747,Roger Blin
129376,Edouard Dermithe
641040,André Carnège
556499,René Worms
1471021,Raymond Faure
41245,Pierre Bertin
34072,Jacques Varennes
44159,Paul Amiot
1481086,Philippe Bordier
564006,Claude Borelli
2257735,Jean-Louis Brau
105922,Jean Cocteau
129377,Renée Cosima
46854,Jacques Doniol-Valcroze
71470,René Lacourt
557201,Julien Maffre
551642,Claude Mauriac
28108,Jean-Pierre Melville
213437,Jean-Pierre Mocky
1014750,Henri San Juan
1062253,Victor Tabournot
227834,Maria Falconetti
227835,Eugène Silvain
227836,André Berley
71649,Maurice Schutz
189230,Antonin Artaud
39538,Michel Simon
137815,Jean d'Yd
156472,Louis Ravet
153445,Armand Lurville
205988,Jacques Arnna
205989,Alexandre Mihalesco
71663,Léon Larive
155828,Jean Aymé
598829,Gilbert Dacheux
156711,Gilbert Dalleu
582515,Fournez-Goffard
227837,Paul Jorge
227839,Marie Lacroix
227838,Raymond Narlay
72124,Carl Theodor Dreyer
25634,Raymond Massey
120072,Eric Portman
154318,Raymond Lovell
37280,Niall MacGinnis
904025,Peter Moore
152083,John Chandos
560672,Basil Appleby
137946,Charles Victor
673712,Tawera Moana
219750,Eric Clavering
673703,Theodore Salt
673693,O.W. Fonger
568453,George Alexander
673670,Gron Davies
673661,Leslie Falardeau
570357,Lionel Grose
569529,Stuart Latham
673637,Norman Luxton
673630,Vincent Massey
154267,Percy Parsons
151411,Gerry Wilmot
1736587,Jack Hynes
43843,Chishū Ryū
105993,Setsuko Hara
105994,Yumeji Tsukioka
105995,Haruko Sugimura
105997,Hohi Aoki
105999,Jun Usami
43842,Kuniko Miyake
106001,Masao Mishima
106002,Yoshiko Tsubouchi
106003,Yôko Katsuragi
106005,Toyo Takahashi
106006,Jun Tanizaki
106008,Ichirô Shimizu
106010,Youko Benisawa
106011,Manzaburo Umewaka
949009,Nobu Nojima
949010,Ichiro Kitamura
949012,Haruo Yasufuku
949014,Tadaichi Aoki
949017,Seiju Kanze
949018,Shintaro Umewaka
949019,Shizuo Kanze
949016,Seiji Toda
948941,Kozo Fukuda
948943,Shinichiro Takayama
948944,Seinosuke Ishida
948945,Yutaka Aoki
948946,Kinzo Hasegawa
948942,Gazan Hasegawa
948947,Mikuma Shimada
106013,Yasujirō Ozu
17018,Wendy Hiller
104475,Wilfrid Lawson
152463,Marie Lohr
152807,Scott Sunderland
71028,Jean Cadell
152808,David Tree
152809,Leueen MacGrath
152810,Esme Percy
152811,Violet Vanbrugh
152815,Kate Cutler
562658,Cecil Trouncer
152812,Iris Hoey
152813,Viola Tree
66908,Cathleen Nesbitt
33342,H.F. Maltby
155636,George Mozart
152084,Stephen Murray
573208,Eileen Beldon
16352,Anthony Quayle
35472,Leo Genn
565438,Moyna MacGill
72094,Anthony Asquith
16780,Howard Duff
96162,Dorothy Hart
33241,Don Taylor
51747,Frank Conroy
32279,Ted de Corsia
96163,House Jameson
96164,Anne Sargent
96165,Adelaide Klein
96166,Grover Burgess
51473,Tom Pedi
96167,Enid Markey
96168,Mark Hellinger
57253,James Gregory
568208,Jean Adair
2572992,Janie Alexander
2573314,Joyce Allen
156761,Beverly Bayne
151005,Harris Brown
210114,Ralph Bunker
49066,Walter Burke
1025822,Alexander Campbell
2573053,Retta Coleman
94595,G. Pat Collins
49016,Curt Conway
33321,Russ Conway
133815,Grace Coppin
80250,William Cottrell
1257843,Harold Crane
216711,Sarah Cunningham
2573194,Johnny Dale
2572936,Denise Doyle
544176,Arthur 'Weegee' Fellig
31467,Paul Ford
2572994,Andre D. Foster
5666,Kathleen Freeman
2573165,Pearl Gaines
155581,Earle Gilbert
96169,Jules Dassin
72119,Nicolas de Gunzburg
72123,Rena Mandel
72122,Sybille Schmitz
72121,Jan Hieronimko
72120,Henriette Gérard
580982,Albert Bras
916168,N. Babanini
916169,Jane Mora
916170,Georges Boidin
584870,Allakariallak
584874,Alice Nevalinga
584871,Cunayou
584875,Allegoo
584872,Allee
41440,Berry Kroeger
154348,Robert Flaherty
16027,Harcourt Williams
39222,Patrick Troughton
70451,Tony Tarver
1991,Peter Cushing
70453,Russell Thorndike
51657,Basil Sydney
70454,Eileen Herlie
29182,Norman Wooland
66287,Terence Morgan
70455,Anthony Bushell
70456,Patricia Davidson
70457,Doreen Lawrence
2854,Christopher Lee
10086,Desmond Llewelyn
70458,Victor Lucas
11733,Patrick Macnee
69180,Ann Christy
69181,Bert Woodruff
69182,Babe Ruth
69189,Byron Douglas
69183,Ernie Adams
69184,James Bradbury Jr.
69185,Edna Mae Cooper
69186,Josephine Crowell
69187,Andy De Villa
69190,Bobby Dunn
69191,Lou Gehrig
69192,Dick Gilbert
69193,Walter Hiers
69195,Hank Knight
69196,Clarence Kruger
69197,Yolanda Kruger
69199,Marvin Loback
69202,La Rue Parker
69204,Verlyn Sumner
175616,Dan Wolheim
72427,Nigel Bruce
61120,Bramwell Fletcher
153597,Joan Gardner
69890,Walter Rilla
129289,Mabel Terry-Lewis
559578,Ernest Milton
598544,Edmund Breon
29624,Melville Cooper
129292,Morland Graham
579802,Brember Wills
556754,Hindle Edgar
605556,William Freshman
129290,A. Bromley Davenport
155093,Gertrude Musgrove
102935,Harold Young
567387,Edmund Moeschke
567388,Ernst Pittschau
567389,Ingetraud Hinze
222636,Franz-Otto Krüger
567390,Erich Gühne
748778,Heidi Blänkner
534746,Jo Herbst
748777,Barbara Hintz
748776,Karl Krüger
748775,Alexandra Manys
748774,Christl Merker
748773,Gaby Raak
748772,Inge Rocklitz
748771,Hans Sangen
574076,Babsi Schultz-Reckewell
218304,Franz von Treuberg
33315,Bette Davis
128927,Bonita Granville
65702,Ilka Chase
57717,Franklin Pangborn
128928,Katharine Alexander
128929,James Rennie
27535,Mary Wickes
65186,Tod Andrews
27574,Charles Drake
128931,Claire Du Brey
57387,Elspeth Dudgeon
128932,Bill Edwards
98827,George Lessey
57393,Tempe Pigott
34188,Constance Purdy
128930,Janis Wilson
22455,Ian Wolfe
128933,Irving Rapper
26187,Burt Lancaster
24679,Hume Cronyn
53380,Charles Bickford
36489,Yvonne De Carlo
151863,Ella Raines
102522,Anita Colby
46546,Sam Levene
16998,Jeff Corey
29440,John Hoyt
190732,Jack Overman
29998,Roman Bohnen
190733,Vince Barnett
32277,Jay C. Flippen
37839,Richard Gaines
33392,James Bell
57465,Art Smith
44077,Whit Bissell
17907,James O'Rear
34061,Simone Signoret
35963,Serge Reggiani
128627,Simone Simon
34589,Daniel Gélin
60569,Fernand Gravey
75794,Gérard Philipe
59267,Danielle Darrieux
71629,Jean-Louis Barrault
133921,Odette Joyeux
72091,Isa Miranda
34078,Jean Clarieux
506998,Paulette Frantz
2258484,Jean Landier
1411846,René Marjac
732880,Marcel Mérovée
102669,Jean Ozenne
153829,Robert Vattier
2248465,Jacques Vertan
105958,Charles Vissières
73145,Max Ophüls
20248,Rudolf Klein-Rogge
563700,Oscar Beregi Sr.
223124,Camilla Spira
138173,Paul Henckels
14447,Rudolf Schündler
562016,Karl Meixner
153795,Gustav Diessl
714,Josef Dahmen
603831,Hans Salcher
578971,Henry Pleß
578970,Paul Bernd
577281,Wera Liessem
154468,Paul Rehkopf
153680,Eduard Wesener
154759,Bruno Ziener
20257,Heinrich Gotho
577345,Michael von Newlinsky
603832,Anna Goltz
227936,Heinrich Gretler
814305,Klaus Pohl
40702,Janis Paige
113447,Don DeFore
40703,Doris Day
28843,Oscar Levant
102521,Leslie Brooks
37833,John Berkes
26235,Avon Long
1467143,Page Cavanaugh
1297016,Samba Kings
72484,John Alvin
1491705,Nestor Amaral
545348,John Arnold
572254,Carlos Barbe
63230,Barbara Bates
789949,María Belmar
64866,Mary Benoit
616991,George Boyce
566751,Paul Bradley
49069,Chet Brandenburg
65709,Leonard Bremen
1490772,Kenneth Britton
573395,Tex Brodus
1946386,Norma Brown
219668,Robert Cabal
33011,James Carlisle
22467,Steve Carruthers
102443,Tris Coffin
153159,Frank Dae
1542066,Joe Evans
1479931,Charles Fogel
1492019,Phyllis Forbes
565918,Gerry Ganzer
310034,Fred Godoy
44080,Sandra Gould
17920,John Holland
74516,Stuart Holmes
173412,Emory Johnson
72351,Dick Johnstone
59186,Douglas Kennedy
619552,Kay Koury
61169,Otto Kruger
1491921,Louise Lane
860319,Perk Lazelle
1257285,Ruth Lewis
153473,Leota Lorraine
576578,Robert Locke Lorraine
82248,Thomas Martin
563351,Martin Mason
611896,Clyde McLeod
94608,Ray Montgomery
1492030,George Moro
551112,Sol Murgi
33400,George Nardelli
152237,George N. Neise
62143,Maila Nurmi
564986,Eddie Parks
564106,Rosemary Pettit
33010,Jean Ransome
1492026,Frances Rey
98763,Ramon Ros
565939,Susanne Rosser
1492027,Edith Russell
1492043,Paul Russell
558617,Frank J. Scannell
153608,Cyril Smith
1245783,Owen Song
62607,Ted Stanhope
1491996,Paul Stathes
568952,Tyra Vaughn
137516,Janet Warren
559468,Martin Wilkins
473165,Victor Zimmerman
155495,Gertrude Lawrence
94877,Raymond Huntley
546554,Edward Chapman
154346,Walter Hudd
576455,John Bryning
129285,Herbert Lomas
81454,John Clements
35474,Abraham Sofaer
153246,Skelton Knaggs
154574,Henry Hewitt
138431,Basil Gill
577171,Barry Livesey
214094,James Carney
153913,Jack Livesey
155094,Edmund Willard
585841,Hector Abbas
95208,Evelyn Ankers
1944609,Baroness Barany
575073,Lewis Broughton
155335,Arthur Burne
155091,Robert Cochran
1944622,William Fagan
569490,Philip Godfrey
20032,Wilfrid Hyde-White
49505,Alexander Knox
1944554,Peta Mannering
1944165,Joan Matheson
710884,Meinhart Maur
33340,George Merritt
155651,Charles Paton
576235,Bellenden Powell
571440,George Pughe
619353,Jerrold Robertshaw
561261,Leonard Sharp
152833,Laura Smithson
1944589,Byron Webber
1944620,Roger Wellesley
708039,Pamela Wood
59173,Laraine Day
61147,Herbert Marshall
5902,George Sanders
57833,Edmund Gwenn
29811,Eduardo Ciannelli
70033,Martin Kosleck
34179,Frances Carson
71903,Charles Wagenheim
93740,Eddie Conrad
58343,Barbara Pepper
93741,Roy Gordon
132943,Gertrude Hoffmann
63421,Marten Lamont
107111,Barry Bernard
1369,Holmes Herbert
137265,John Burton
154433,Samuel Adams
571557,Meeka Aldrich
571558,Jack Alfred
74802,Bunny Beatty
57382,Frank Benson
571562,Billy Bester
219687,Henry Blair
571559,Becky Bohanon
569809,Louis Borel
571560,Barbara Boudwin
571561,Betty Bradley
214173,Louise Brien
571563,Ronald Brown
152966,Willy Castello
437875,George Cathrey
207640,Ken Christy
45549,E. E. Clive
151587,John Dawson
27248,Harry Depp
102792,Helena Phillips Evans
682821,Robert Fischer
571564,George B. French
571565,Bill Gavier
35507,Jack George
152866,Douglas Gordon
45689,Alexander Granach
571566,Richard Hammond
138268,Otto Hoffman
571567,Billy Horn
22464,Colin Kenny
110665,Crauford Kent
49033,Joan Leslie
103791,Gwendolyn Logan
571568,Jackie McGee
247854,Thomas Mizer
60954,Edmund Mortimer
100250,John T. Murray
100251,Henry Norton
138557,Jane Novak
152761,George Offerman Jr.
132029,Lawrence Osman
27322,Jack Rice
58342,Ronald R. Rondell
566712,Loulette Sablon
569702,Raymond Severn
571570,Frederick Sewell
95214,Ernie Stanton
96895,Donald Stuart
41707,Paul Sutton
27339,Ferris Taylor
152846,Dorothy Vaughan
553291,Jack Voglin
247858,Hans von Morhart
571571,Bert White
137565,William Yetter Sr.
65723,Mary Young
14572,Renée Asherson
35478,Ralph Truman
43182,Ernest Thesiger
569148,Frederick Cooper
29437,George Cole
137653,Michael Shepley
154254,Jimmy Hanley
227387,Max Adrian
175441,Brian Nissen
50930,Anthony Newley
6191,Henry Fonda
74502,George Brent
40707,Margaret Lindsay
51911,Donald Crisp
102907,Fay Bainter
153746,Richard Cromwell
62977,Henry O'Neill
40704,Spring Byington
25662,John Litel
34176,Janet Shaw
152698,Margaret Early
207724,Lou Payton
138221,Gordon Oliver
45550,Matthew Beard
71931,Amzie Strickland
58853,Jack Norton
153892,Tony Paton
27224,Frederick Burton
153237,Edward McWade
27225,Georgia Caine
27231,Davison Clark
28850,Ann Codee
41667,Frank Darien
62989,George Guhl
74515,John Harron
27273,Philip Hurlic
153233,Fred Lawrence
132376,Sam McDaniel
74522,Cliff Saum
13717,William Wyler
7751,Burgess Meredith
55105,Betty Field
60481,Lon Chaney Jr.
62041,Noah Beery Jr.
105459,Oscar O'Shea
132971,Granville Bates
182376,Leigh Whipper
152130,Helen Lynd
137985,Silver Tip Baker
154156,John Beach
229413,Baldwin Cooke
573244,Whitney De Rahm
175599,Jack Lawrence
573243,Henriette Kay
570700,Howard M. Mitchell
573245,Carl Pitti
573246,Charles Watt
21692,Lewis Milestone
70618,John Howard Davies
70617,Kay Walsh
45532,Henry Stephenson
70620,Michael Dear
63587,Diana Dors
199901,Josephine Stuart
549898,Kathleen Harrison
132365,Amy Veness
572074,Frederick Lloyd
565294,Henry Edwards
52268,Maurice Denham
66292,Michael Ripper
722563,Fay Middleton
722562,Graveley Edwards
722561,John Potter
567593,Maurice Jones
61991,Hattie Jacques
722560,Betty Paul
103522,Johnny Briggs
572222,Albert Chevalier
15800,Erik Chitty
91908,Arthur Mullard
536760,Nosher Powell
153572,Dennis Wyndham
72251,Edna Best
72249,Frank Vosper
72248,Hugh Wakefield
33333,Nova Pilbeam
72247,Pierre Fresnay
72250,Cicely Oates
35482,D.A. Clarke-Smith
33338,George Curzon
16386,Henry Oscar
1129433,Betty Baskcomb
572703,Cot D'Ordan
574772,Tony De Lungo
2107330,Pat Hagan
61173,Joan Harrison
21680,Arnold Lucy
152825,Andreas Malandrinos
567670,H.G. Stoker
2107112,Jack Vyvyan  Baker
155652,Percy Walsh
573029,Hal Walters
71603,Michael Wilding
71874,Mady Correll
71875,Allison Roddan
71876,Robert Lewis
71877,Audrey Betz
39345,Martha Raye
71878,Ada May
71879,Isobel Elsom
32994,Marjorie Bennett
71880,Helene Heigh
71881,Margaret Hoffman
71882,Marilyn Nash
71883,Edwin Mills
34178,Virginia Brissac
57721,Almira Sessions
71884,Eula Morgan
71885,Bernard Nedell
62666,Charles Evans
57835,William Frawley
71886,Arthur Hohl
71887,Barbara Slater
70369,Fritz Leiber
71888,Vera Marshe
71889,John Harmon
71890,Richard Abbott
71891,Warren Ashe
71892,Gertrude Astor
71893,James Craven
71894,Albert D'Arno
71895,Carlo Schipa
71896,Ralph Montgomery
29117,Cyril Delevanti
64867,Ella Ethridge
63894,Joseph Granby
47825,Boyd Irwin
27186,Pierre Watkin
34184,Ruth Lee
32293,Carl M. Leviness
71899,Therese Lyon
29630,Lester Matthews
71900,Paul Newlan
71901,Albert Petit
71902,Addison Richards
29575,William Self
61128,C. Montague Shaw
71904,Nanette Vallon
71905,Herb Vigran
25630,Spencer Tracy
63132,Judy Holliday
62855,Tom Ewell
62838,David Wayne
73632,Jean Hagen
73633,Hope Emerson
73634,Eve March
28502,Clarence Kolb
152880,Polly Moran
73635,Elizabeth Flournoy
566707,Bonnie Bannon
572031,Charles Bastin
1245678,Harry Baum
47779,Joseph E. Bernard
81796,Madge Blake
73636,David Clarke
566708,Harry Cody
57847,Dick Cogan
690670,Paul Cramer
566709,Bert Davidson
154035,Roger Davis
1029884,Janna DeLoos
825875,Sidney Dubin
1255733,John Fell
1255781,Glen Gallagher
566710,Mickey Golden
